,flight-numb,airlines-name,price,depart-airport,arrival-airport,Dep_hour,Dep_min,Arr_hour,Arr_min,Dep_Date,Dep_Month,Dep_Year,Arr_Date,Arr_Month,Arr_Year,flight-time,plane,cabin-baggage(kg),checked-baggage(kg),rank-seat-class,seat-class-type,Total_Stops,Total_Passenger
176,QH204,Bamboo Airways,2228000.0,SGN,HAN,7,20,9,30,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economysmart ,l,1,1
177,QH224,Bamboo Airways,2228000.0,SGN,HAN,10,40,12,50,2,1,2024,2,1,2024,130,Airbus A321,7,20,economysmart ,l,1,1
178,QH242,Bamboo Airways,2228000.0,SGN,HAN,13,5,15,15,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economysmart ,l,1,1
179,QH254,Bamboo Airways,2228000.0,SGN,HAN,14,20,16,30,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economysmart ,l,1,1
180,QH202,Bamboo Airways,2260000.0,SGN,HAN,5,55,8,5,2,1,2024,2,1,2024,130,Airbus A321,7,20,economyflex ,n,1,1
181,QH290,Bamboo Airways,2260000.0,SGN,HAN,23,20,1,35,2,1,2024,3,1,2024,135,Airbus A320-100/200,7,20,economyflex ,n,1,1
182,VJ198,Vietjet Air,2294500.0,SGN,HAN,5,15,7,25,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economy ,b1_dlx,1,1
183,VJ120,Vietjet Air,2294500.0,SGN,HAN,6,0,8,10,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economy ,b1_dlx,1,1
184,VJ122,Vietjet Air,2294500.0,SGN,HAN,6,30,8,40,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,b1_dlx,1,1
185,VJ124,Vietjet Air,2294500.0,SGN,HAN,7,0,9,10,2,1,2024,2,1,2024,130,Airbus A330,7,20,economy ,b1_dlx,1,1
186,VJ176,Vietjet Air,2294500.0,SGN,HAN,9,30,11,40,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economy ,b1_dlx,1,1
187,VJ130,Vietjet Air,2294500.0,SGN,HAN,10,10,12,20,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,b1_dlx,1,1
188,VJ132,Vietjet Air,2294500.0,SGN,HAN,11,25,13,35,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economy ,b1_dlx,1,1
189,VJ134,Vietjet Air,2294500.0,SGN,HAN,12,55,15,5,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,b1_dlx,1,1
190,VJ136,Vietjet Air,2294500.0,SGN,HAN,13,20,15,30,2,1,2024,2,1,2024,130,Airbus A330,7,20,economy ,b1_dlx,1,1
191,VJ138,Vietjet Air,2294500.0,SGN,HAN,13,55,16,10,2,1,2024,2,1,2024,135,Airbus A321,7,20,economy ,b1_dlx,1,1
192,VJ140,Vietjet Air,2294500.0,SGN,HAN,14,25,16,35,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economy ,b1_dlx,1,1
193,VJ142,Vietjet Air,2294500.0,SGN,HAN,15,20,17,30,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,b1_dlx,1,1
194,VJ144,Vietjet Air,2294500.0,SGN,HAN,15,30,17,40,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,b1_dlx,1,1
195,VJ146,Vietjet Air,2294500.0,SGN,HAN,16,0,18,10,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,b1_dlx,1,1
196,VJ148,Vietjet Air,2294500.0,SGN,HAN,16,30,18,40,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,b1_dlx,1,1
197,VJ150,Vietjet Air,2294500.0,SGN,HAN,17,50,20,10,2,1,2024,2,1,2024,140,Airbus A321,7,20,economy ,b1_dlx,1,1
198,VJ154,Vietjet Air,2294500.0,SGN,HAN,18,50,21,0,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,b1_dlx,1,1
199,VJ156,Vietjet Air,2294500.0,SGN,HAN,19,40,21,50,2,1,2024,2,1,2024,130,Airbus A330,7,20,economy ,b1_dlx,1,1
200,VJ158,Vietjet Air,2294500.0,SGN,HAN,21,0,23,10,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,b1_dlx,1,1
201,VJ160,Vietjet Air,2294500.0,SGN,HAN,21,40,23,50,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,b1_dlx,1,1
202,VJ162,Vietjet Air,2294500.0,SGN,HAN,22,50,1,0,2,1,2024,3,1,2024,130,Airbus A330,7,20,economy ,b1_dlx,1,1
203,VN204,Vietnam Airlines,2332000.0,SGN,HAN,5,0,7,20,2,1,2024,2,1,2024,140,Airbus A321,12,23,economy classic ,n,1,1
204,VN212,Vietnam Airlines,2332000.0,SGN,HAN,12,0,14,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy classic ,n,1,1
205,VN252,Vietnam Airlines,2332000.0,SGN,HAN,16,40,19,10,2,1,2024,2,1,2024,150,Boeing 787,12,23,economy classic ,n,1,1
206,VN254,Vietnam Airlines,2332000.0,SGN,HAN,17,0,19,10,2,1,2024,2,1,2024,130,Airbus A350-900,12,23,economy classic ,n,1,1
207,VN218,Vietnam Airlines,2332000.0,SGN,HAN,18,0,20,15,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy classic ,n,1,1
208,VN262,Vietnam Airlines,2332000.0,SGN,HAN,19,30,21,45,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy classic ,n,1,1
209,VN220,Vietnam Airlines,2332000.0,SGN,HAN,20,0,22,15,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy classic ,n,1,1
210,VN256,Vietnam Airlines,2332000.0,SGN,HAN,20,45,22,50,2,1,2024,2,1,2024,125,Airbus A350-900,12,23,economy classic ,n,1,1
211,VN260,Vietnam Airlines,2332000.0,SGN,HAN,21,0,23,20,2,1,2024,2,1,2024,140,Airbus A321,12,23,economy classic ,n,1,1
212,VJ128,Vietjet Air,2455500.0,SGN,HAN,8,5,10,15,2,1,2024,2,1,2024,130,Airbus A321,7,20,economy ,h1_dlx,1,1
213,VN208,Vietnam Airlines,2516000.0,SGN,HAN,8,0,10,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy classic ,q,1,1
214,VN210,Vietnam Airlines,2516000.0,SGN,HAN,10,0,12,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy classic ,q,1,1
215,VN246,Vietnam Airlines,2516000.0,SGN,HAN,11,0,13,15,2,1,2024,2,1,2024,135,Airbus A350-900,12,23,economy classic ,q,1,1
216,VN248,Vietnam Airlines,2516000.0,SGN,HAN,13,0,15,10,2,1,2024,2,1,2024,130,Airbus A350-900,12,23,economy classic ,q,1,1
217,VN214,Vietnam Airlines,2516000.0,SGN,HAN,14,0,16,15,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy classic ,q,1,1
218,VN216,Vietnam Airlines,2516000.0,SGN,HAN,16,0,18,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy classic ,q,1,1
219,VN258,Vietnam Airlines,2516000.0,SGN,HAN,19,0,21,15,2,1,2024,2,1,2024,135,Airbus A350-900,12,23,economy classic ,q,1,1
220,QH204,Bamboo Airways,2519000.0,SGN,HAN,7,20,9,30,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economyflex ,l,1,1
221,QH224,Bamboo Airways,2519000.0,SGN,HAN,10,40,12,50,2,1,2024,2,1,2024,130,Airbus A321,7,20,economyflex ,l,1,1
222,QH242,Bamboo Airways,2519000.0,SGN,HAN,13,5,15,15,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economyflex ,l,1,1
223,QH254,Bamboo Airways,2519000.0,SGN,HAN,14,20,16,30,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,20,economyflex ,l,1,1
224,VN6000,Vietnam Airlines,2555000.0,SGN,HAN,6,15,8,25,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,23,economy classic ,k,1,1
225,VN6040,Vietnam Airlines,2555000.0,SGN,HAN,18,45,21,0,2,1,2024,2,1,2024,135,Airbus A320-100/200,7,23,economy classic ,k,1,1
226,VN204,Vietnam Airlines,2706000.0,SGN,HAN,5,0,7,20,2,1,2024,2,1,2024,140,Airbus A321,12,23,economy classic ,l,1,1
227,VN206,Vietnam Airlines,2706000.0,SGN,HAN,6,0,8,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy classic ,l,1,1
228,VN240,Vietnam Airlines,2706000.0,SGN,HAN,7,0,9,20,2,1,2024,2,1,2024,140,Airbus A350-900,12,23,economy classic ,l,1,1
229,VN208,Vietnam Airlines,2706000.0,SGN,HAN,8,0,10,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy classic ,l,1,1
230,VN244,Vietnam Airlines,2706000.0,SGN,HAN,9,0,11,20,2,1,2024,2,1,2024,140,Boeing 787,12,23,economy classic ,l,1,1
231,VN210,Vietnam Airlines,2706000.0,SGN,HAN,10,0,12,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy classic ,l,1,1
232,VN246,Vietnam Airlines,2706000.0,SGN,HAN,11,0,13,15,2,1,2024,2,1,2024,135,Airbus A350-900,12,23,economy classic ,l,1,1
233,VN212,Vietnam Airlines,2706000.0,SGN,HAN,12,0,14,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy classic ,l,1,1
234,VN248,Vietnam Airlines,2706000.0,SGN,HAN,13,0,15,10,2,1,2024,2,1,2024,130,Airbus A350-900,12,23,economy classic ,l,1,1
235,VN214,Vietnam Airlines,2706000.0,SGN,HAN,14,0,16,15,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy classic ,l,1,1
236,VN250,Vietnam Airlines,2706000.0,SGN,HAN,15,0,17,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy classic ,l,1,1
237,VN216,Vietnam Airlines,2706000.0,SGN,HAN,16,0,18,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy classic ,l,1,1
238,VN252,Vietnam Airlines,2706000.0,SGN,HAN,16,40,19,10,2,1,2024,2,1,2024,150,Boeing 787,12,23,economy classic ,l,1,1
239,VN254,Vietnam Airlines,2706000.0,SGN,HAN,17,0,19,10,2,1,2024,2,1,2024,130,Airbus A350-900,12,23,economy classic ,l,1,1
240,VN218,Vietnam Airlines,2706000.0,SGN,HAN,18,0,20,15,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy classic ,l,1,1
241,VN258,Vietnam Airlines,2706000.0,SGN,HAN,19,0,21,15,2,1,2024,2,1,2024,135,Airbus A350-900,12,23,economy classic ,l,1,1
242,VN262,Vietnam Airlines,2706000.0,SGN,HAN,19,30,21,45,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy classic ,l,1,1
243,VN220,Vietnam Airlines,2706000.0,SGN,HAN,20,0,22,15,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy classic ,l,1,1
244,VN256,Vietnam Airlines,2706000.0,SGN,HAN,20,45,22,50,2,1,2024,2,1,2024,125,Airbus A350-900,12,23,economy classic ,l,1,1
245,VN260,Vietnam Airlines,2706000.0,SGN,HAN,21,0,23,20,2,1,2024,2,1,2024,140,Airbus A321,12,23,economy classic ,l,1,1
246,VN224,Vietnam Airlines,2706000.0,SGN,HAN,22,0,0,15,2,1,2024,3,1,2024,135,Airbus A321,12,23,economy classic ,l,1,1
247,VN270,Vietnam Airlines,2706000.0,SGN,HAN,23,0,1,20,2,1,2024,3,1,2024,140,Airbus A321,12,23,economy classic ,l,1,1
248,QH244,Bamboo Airways,2811000.0,SGN,HAN,18,35,20,45,2,1,2024,2,1,2024,130,Airbus A321,7,20,economysmart ,h,1,1
249,QH244,Bamboo Airways,3102000.0,SGN,HAN,18,35,20,45,2,1,2024,2,1,2024,130,Airbus A321,7,20,economyflex ,h,1,1
250,VN204,Vietnam Airlines,3546000.0,SGN,HAN,5,0,7,20,2,1,2024,2,1,2024,140,Airbus A321,12,23,economy flex ,m,1,1
251,VN206,Vietnam Airlines,3546000.0,SGN,HAN,6,0,8,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy flex ,m,1,1
252,VN6000,Vietnam Airlines,3546000.0,SGN,HAN,6,15,8,25,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,23,economy flex ,m,1,1
253,VN240,Vietnam Airlines,3546000.0,SGN,HAN,7,0,9,20,2,1,2024,2,1,2024,140,Airbus A350-900,12,23,economy flex ,m,1,1
254,VN208,Vietnam Airlines,3546000.0,SGN,HAN,8,0,10,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy flex ,m,1,1
255,VN244,Vietnam Airlines,3546000.0,SGN,HAN,9,0,11,20,2,1,2024,2,1,2024,140,Boeing 787,12,23,economy flex ,m,1,1
256,VN210,Vietnam Airlines,3546000.0,SGN,HAN,10,0,12,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy flex ,m,1,1
257,VN246,Vietnam Airlines,3546000.0,SGN,HAN,11,0,13,15,2,1,2024,2,1,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
258,VN212,Vietnam Airlines,3546000.0,SGN,HAN,12,0,14,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy flex ,m,1,1
259,VN248,Vietnam Airlines,3546000.0,SGN,HAN,13,0,15,10,2,1,2024,2,1,2024,130,Airbus A350-900,12,23,economy flex ,m,1,1
260,VN214,Vietnam Airlines,3546000.0,SGN,HAN,14,0,16,15,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy flex ,m,1,1
261,VN250,Vietnam Airlines,3546000.0,SGN,HAN,15,0,17,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy flex ,m,1,1
262,VN216,Vietnam Airlines,3546000.0,SGN,HAN,16,0,18,10,2,1,2024,2,1,2024,130,Boeing 787,12,23,economy flex ,m,1,1
263,VN252,Vietnam Airlines,3546000.0,SGN,HAN,16,40,19,10,2,1,2024,2,1,2024,150,Boeing 787,12,23,economy flex ,m,1,1
264,VN254,Vietnam Airlines,3546000.0,SGN,HAN,17,0,19,10,2,1,2024,2,1,2024,130,Airbus A350-900,12,23,economy flex ,m,1,1
265,VN218,Vietnam Airlines,3546000.0,SGN,HAN,18,0,20,15,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy flex ,m,1,1
266,VN6040,Vietnam Airlines,3546000.0,SGN,HAN,18,45,21,0,2,1,2024,2,1,2024,135,Airbus A320-100/200,7,23,economy flex ,m,1,1
267,VN258,Vietnam Airlines,3546000.0,SGN,HAN,19,0,21,15,2,1,2024,2,1,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
268,VN262,Vietnam Airlines,3546000.0,SGN,HAN,19,30,21,45,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy flex ,m,1,1
269,VN220,Vietnam Airlines,3546000.0,SGN,HAN,20,0,22,15,2,1,2024,2,1,2024,135,Boeing 787,12,23,economy flex ,m,1,1
270,VN256,Vietnam Airlines,3546000.0,SGN,HAN,20,45,22,50,2,1,2024,2,1,2024,125,Airbus A350-900,12,23,economy flex ,m,1,1
271,VN260,Vietnam Airlines,3546000.0,SGN,HAN,21,0,23,20,2,1,2024,2,1,2024,140,Airbus A321,12,23,economy flex ,m,1,1
272,VN6020,Vietnam Airlines,3546000.0,SGN,HAN,21,0,23,10,2,1,2024,2,1,2024,130,Airbus A320-100/200,7,23,economy flex ,m,1,1
273,VN224,Vietnam Airlines,3546000.0,SGN,HAN,22,0,0,15,2,1,2024,3,1,2024,135,Airbus A321,12,23,economy flex ,m,1,1
274,VN270,Vietnam Airlines,3546000.0,SGN,HAN,23,0,1,20,2,1,2024,3,1,2024,140,Airbus A321,12,23,economy flex ,m,1,1
275,VJ198,Vietjet Air,4605500.0,SGN,HAN,5,15,7,25,2,1,2024,2,1,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
276,VJ120,Vietjet Air,4605500.0,SGN,HAN,6,0,8,10,2,1,2024,2,1,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
277,VJ122,Vietjet Air,4605500.0,SGN,HAN,6,30,8,40,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
278,VJ124,Vietjet Air,4605500.0,SGN,HAN,7,0,9,10,2,1,2024,2,1,2024,130,Airbus A330,10,30,economy ,v_sboss,1,1
279,VJ128,Vietjet Air,4605500.0,SGN,HAN,8,5,10,15,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
280,VJ176,Vietjet Air,4605500.0,SGN,HAN,9,30,11,40,2,1,2024,2,1,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
281,VJ130,Vietjet Air,4605500.0,SGN,HAN,10,10,12,20,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
282,VJ132,Vietjet Air,4605500.0,SGN,HAN,11,25,13,35,2,1,2024,2,1,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
283,VJ134,Vietjet Air,4605500.0,SGN,HAN,12,55,15,5,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
284,VJ136,Vietjet Air,4605500.0,SGN,HAN,13,20,15,30,2,1,2024,2,1,2024,130,Airbus A330,10,30,economy ,v_sboss,1,1
285,VJ138,Vietjet Air,4605500.0,SGN,HAN,13,55,16,10,2,1,2024,2,1,2024,135,Airbus A321,10,30,economy ,v_sboss,1,1
286,VJ140,Vietjet Air,4605500.0,SGN,HAN,14,25,16,35,2,1,2024,2,1,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
287,VJ142,Vietjet Air,4605500.0,SGN,HAN,15,20,17,30,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
288,VJ144,Vietjet Air,4605500.0,SGN,HAN,15,30,17,40,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
289,VJ146,Vietjet Air,4605500.0,SGN,HAN,16,0,18,10,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
290,VJ148,Vietjet Air,4605500.0,SGN,HAN,16,30,18,40,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
291,VJ150,Vietjet Air,4605500.0,SGN,HAN,17,50,20,10,2,1,2024,2,1,2024,140,Airbus A321,10,30,economy ,v_sboss,1,1
292,VJ154,Vietjet Air,4605500.0,SGN,HAN,18,50,21,0,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
293,VJ156,Vietjet Air,4605500.0,SGN,HAN,19,40,21,50,2,1,2024,2,1,2024,130,Airbus A330,10,30,economy ,v_sboss,1,1
294,VJ158,Vietjet Air,4605500.0,SGN,HAN,21,0,23,10,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
295,VJ160,Vietjet Air,4605500.0,SGN,HAN,21,40,23,50,2,1,2024,2,1,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
296,VJ198,Vietjet Air,1463000.0,SGN,HAN,5,15,7,25,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,0,economy ,w1_eco,1,1
297,VJ120,Vietjet Air,1463000.0,SGN,HAN,6,0,8,10,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,0,economy ,w1_eco,1,1
298,VJ122,Vietjet Air,1463000.0,SGN,HAN,6,30,8,40,3,1,2024,3,1,2024,130,Airbus A321,7,0,economy ,w1_eco,1,1
299,VJ138,Vietjet Air,1463000.0,SGN,HAN,13,55,16,10,3,1,2024,3,1,2024,135,Airbus A321,7,0,economy ,w1_eco,1,1
300,VJ140,Vietjet Air,1463000.0,SGN,HAN,14,25,16,35,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,0,economy ,w1_eco,1,1
301,VJ142,Vietjet Air,1463000.0,SGN,HAN,15,20,17,30,3,1,2024,3,1,2024,130,Airbus A321,7,0,economy ,w1_eco,1,1
302,VJ144,Vietjet Air,1463000.0,SGN,HAN,15,30,17,40,3,1,2024,3,1,2024,130,Airbus A321,7,0,economy ,w1_eco,1,1
303,VJ146,Vietjet Air,1463000.0,SGN,HAN,16,0,18,10,3,1,2024,3,1,2024,130,Airbus A321,7,0,economy ,w1_eco,1,1
304,VJ148,Vietjet Air,1463000.0,SGN,HAN,16,30,18,40,3,1,2024,3,1,2024,130,Airbus A330,7,0,economy ,w1_eco,1,1
305,VJ150,Vietjet Air,1463000.0,SGN,HAN,17,50,20,10,3,1,2024,3,1,2024,140,Airbus A321,7,0,economy ,w1_eco,1,1
306,VJ154,Vietjet Air,1463000.0,SGN,HAN,18,50,21,0,3,1,2024,3,1,2024,130,Airbus A321,7,0,economy ,w1_eco,1,1
307,VJ156,Vietjet Air,1463000.0,SGN,HAN,19,40,21,50,3,1,2024,3,1,2024,130,Airbus A330,7,0,economy ,w1_eco,1,1
308,VJ158,Vietjet Air,1463000.0,SGN,HAN,21,0,23,10,3,1,2024,3,1,2024,130,Airbus A321,7,0,economy ,w1_eco,1,1
309,VJ160,Vietjet Air,1463000.0,SGN,HAN,21,40,23,50,3,1,2024,3,1,2024,130,Airbus A321,7,0,economy ,w1_eco,1,1
310,VJ162,Vietjet Air,1463000.0,SGN,HAN,22,50,1,0,3,1,2024,4,1,2024,130,Airbus A321,7,0,economy ,w1_eco,1,1
311,QH290,Bamboo Airways,1548000.0,SGN,HAN,23,20,1,35,3,1,2024,4,1,2024,135,Airbus A320-100/200,7,20,economysaver ,t,1,1
312,VJ124,Vietjet Air,1571000.0,SGN,HAN,7,0,9,10,3,1,2024,3,1,2024,130,Airbus A330,7,0,economy ,u1_eco,1,1
313,VJ128,Vietjet Air,1571000.0,SGN,HAN,8,5,10,15,3,1,2024,3,1,2024,130,Airbus A321,7,0,economy ,u1_eco,1,1
314,VJ176,Vietjet Air,1571000.0,SGN,HAN,9,30,11,40,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,0,economy ,u1_eco,1,1
315,VJ130,Vietjet Air,1571000.0,SGN,HAN,10,10,12,20,3,1,2024,3,1,2024,130,Airbus A330,7,0,economy ,u1_eco,1,1
316,VJ132,Vietjet Air,1571000.0,SGN,HAN,11,25,13,35,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,0,economy ,u1_eco,1,1
317,VJ134,Vietjet Air,1571000.0,SGN,HAN,12,55,15,5,3,1,2024,3,1,2024,130,Airbus A321,7,0,economy ,u1_eco,1,1
318,VJ136,Vietjet Air,1571000.0,SGN,HAN,13,20,15,30,3,1,2024,3,1,2024,130,Airbus A330,7,0,economy ,u1_eco,1,1
319,VU780,Vietravel Airlines,1579500.0,SGN,HAN,17,45,19,55,3,1,2024,3,1,2024,130,AIRBUS A321,7,0,economy ,l,1,1
320,QH290,Bamboo Airways,1742000.0,SGN,HAN,23,20,1,35,3,1,2024,4,1,2024,135,Airbus A320-100/200,7,20,economysmart ,t,1,1
321,QH202,Bamboo Airways,1753000.0,SGN,HAN,5,55,8,5,3,1,2024,3,1,2024,130,Airbus A321,7,20,economysaver ,q,1,1
322,VJ198,Vietjet Air,1753500.0,SGN,HAN,5,15,7,25,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,20,economy ,w1_dlx,1,1
323,VJ120,Vietjet Air,1753500.0,SGN,HAN,6,0,8,10,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,20,economy ,w1_dlx,1,1
324,VJ122,Vietjet Air,1753500.0,SGN,HAN,6,30,8,40,3,1,2024,3,1,2024,130,Airbus A321,7,20,economy ,w1_dlx,1,1
325,VJ138,Vietjet Air,1753500.0,SGN,HAN,13,55,16,10,3,1,2024,3,1,2024,135,Airbus A321,7,20,economy ,w1_dlx,1,1
326,VJ140,Vietjet Air,1753500.0,SGN,HAN,14,25,16,35,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,20,economy ,w1_dlx,1,1
327,VJ142,Vietjet Air,1753500.0,SGN,HAN,15,20,17,30,3,1,2024,3,1,2024,130,Airbus A321,7,20,economy ,w1_dlx,1,1
328,VJ144,Vietjet Air,1753500.0,SGN,HAN,15,30,17,40,3,1,2024,3,1,2024,130,Airbus A321,7,20,economy ,w1_dlx,1,1
329,VJ146,Vietjet Air,1753500.0,SGN,HAN,16,0,18,10,3,1,2024,3,1,2024,130,Airbus A321,7,20,economy ,w1_dlx,1,1
330,VJ148,Vietjet Air,1753500.0,SGN,HAN,16,30,18,40,3,1,2024,3,1,2024,130,Airbus A330,7,20,economy ,w1_dlx,1,1
331,VJ150,Vietjet Air,1753500.0,SGN,HAN,17,50,20,10,3,1,2024,3,1,2024,140,Airbus A321,7,20,economy ,w1_dlx,1,1
332,VJ154,Vietjet Air,1753500.0,SGN,HAN,18,50,21,0,3,1,2024,3,1,2024,130,Airbus A321,7,20,economy ,w1_dlx,1,1
333,VJ156,Vietjet Air,1753500.0,SGN,HAN,19,40,21,50,3,1,2024,3,1,2024,130,Airbus A330,7,20,economy ,w1_dlx,1,1
334,VJ158,Vietjet Air,1753500.0,SGN,HAN,21,0,23,10,3,1,2024,3,1,2024,130,Airbus A321,7,20,economy ,w1_dlx,1,1
335,VJ160,Vietjet Air,1753500.0,SGN,HAN,21,40,23,50,3,1,2024,3,1,2024,130,Airbus A321,7,20,economy ,w1_dlx,1,1
336,VJ162,Vietjet Air,1753500.0,SGN,HAN,22,50,1,0,3,1,2024,4,1,2024,130,Airbus A321,7,20,economy ,w1_dlx,1,1
337,VJ124,Vietjet Air,1855000.0,SGN,HAN,7,0,9,10,3,1,2024,3,1,2024,130,Airbus A330,7,20,economy ,u1_dlx,1,1
338,VJ128,Vietjet Air,1855000.0,SGN,HAN,8,5,10,15,3,1,2024,3,1,2024,130,Airbus A321,7,20,economy ,u1_dlx,1,1
339,VJ176,Vietjet Air,1855000.0,SGN,HAN,9,30,11,40,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,20,economy ,u1_dlx,1,1
340,VJ130,Vietjet Air,1855000.0,SGN,HAN,10,10,12,20,3,1,2024,3,1,2024,130,Airbus A330,7,20,economy ,u1_dlx,1,1
341,VJ132,Vietjet Air,1855000.0,SGN,HAN,11,25,13,35,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,20,economy ,u1_dlx,1,1
342,VJ134,Vietjet Air,1855000.0,SGN,HAN,12,55,15,5,3,1,2024,3,1,2024,130,Airbus A321,7,20,economy ,u1_dlx,1,1
343,VJ136,Vietjet Air,1855000.0,SGN,HAN,13,20,15,30,3,1,2024,3,1,2024,130,Airbus A330,7,20,economy ,u1_dlx,1,1
344,VU780,Vietravel Airlines,1903500.0,SGN,HAN,17,45,19,55,3,1,2024,3,1,2024,130,AIRBUS A321,7,0,economy ,n,1,1
345,VN224,Vietnam Airlines,1922000.0,SGN,HAN,22,0,0,15,3,1,2024,4,1,2024,135,Airbus A321,12,23,economy lite ,t,1,1
346,VN270,Vietnam Airlines,1922000.0,SGN,HAN,23,0,1,20,3,1,2024,4,1,2024,140,Airbus A321,12,23,economy lite ,t,1,1
347,QH202,Bamboo Airways,1947000.0,SGN,HAN,5,55,8,5,3,1,2024,3,1,2024,130,Airbus A321,7,20,economysmart ,q,1,1
348,QH204,Bamboo Airways,2120000.0,SGN,HAN,7,20,9,30,3,1,2024,3,1,2024,130,Airbus A320-100/200,7,20,economysmart ,m,1,1
349,VN204,Vietnam Airlines,2127000.0,SGN,HAN,5,0,7,20,3,1,2024,3,1,2024,140,Airbus A321,12,23,economy classic ,r,1,1
350,VN206,Vietnam Airlines,2127000.0,SGN,HAN,6,0,8,10,3,1,2024,3,1,2024,130,Boeing 787,12,23,economy classic ,r,1,1
